link,image,title,discount_price,original_price,discount
https://www.flipkart.com/aibzi-tinkle-eyebrow-razor-3-pcs-2-shaver-women/p/itmcf7190cdc907e?pid=SHVGHQ3FNYKEWECK&lid=LSTSHVGHQ3FNYKEWECKEDFMTR&marketplace=FLIPKART&store=zlw%2F79s%2Fu3j&srno=b_1_33&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=c1dc1e03-5edb-4fff-ab39-28ec8a15c75b.SHVGHQ3FNYKEWECK.SEARCH&ssid=lcnfy45vg00000001708690143094,https://rukminim2.flixcart.com/image/612/612/xif0q/shaving-razor/d/b/s/tinkle-razor-for-beautiful-eyebrows-face-razor-for-women-men-set-original-imagky2w8pvhv3hd.jpeg?q=70,Aibzi Tinkle Eyebrow Razor 3 Pcs_2  Shaver For Women,99,999,90
https://www.flipkart.com/kmi-waterproof-cordless-2in1-rechargeable-lady-s-shaver-epilator-hair-remover-men-women/p/itm34d9463267a16?pid=SHVGHZHAKFGZADZG&lid=LSTSHVGHZHAKFGZADZGSWIGRO&marketplace=FLIPKART&store=zlw%2F79s%2Fu3j&srno=b_1_34&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=c1dc1e03-5edb-4fff-ab39-28ec8a15c75b.SHVGHZHAKFGZADZG.SEARCH&ssid=lcnfy45vg00000001708690143094,https://rukminim2.flixcart.com/image/612/612/kdt50nk0-0/trimmer/t/t/t/0-25-9-mm-stainless-steel-rechargeable-cordless-women-ladies-original-imafumsfywp7d2fr.jpeg?q=70,KMI Waterproof Cordless 2in1 Rechargeable Lady`s Shaver...,510,1999,74
https://www.flipkart.com/wallcartz-electric-razor-shaver-hair-trimmer-men-men-women/p/itm745ac2ea75956?pid=SHVGHPUWZZZCGYHV&lid=LSTSHVGHPUWZZZCGYHVZSGDHT&marketplace=FLIPKART&store=zlw%2F79s%2Fu3j&srno=b_1_35&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=c1dc1e03-5edb-4fff-ab39-28ec8a15c75b.SHVGHPUWZZZCGYHV.SEARCH&ssid=lcnfy45vg00000001708690143094,https://rukminim2.flixcart.com/image/612/612/xif0q/trimmer/h/n/c/0-8-2-mm-mini-portable-electric-shaver-stainless-steel-cordless-original-imaghgd2eamvn5ds.jpeg?q=70,Wallcartz Electric Razor Shaver Hair Trimmer for Men  S...,277,690,59
https://www.flipkart.com/profiline-metal-body-retro-hair-cut-trimmer-stainless-steel-blade-electric-men-shaver/p/itmd460e889ef271?pid=SHVGUS6GBZKVXDBT&lid=LSTSHVGUS6GBZKVXDBTSLBA8G&marketplace=FLIPKART&store=zlw%2F79s%2Fu3j&srno=b_1_36&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=c1dc1e03-5edb-4fff-ab39-28ec8a15c75b.SHVGUS6GBZKVXDBT.SEARCH&ssid=lcnfy45vg00000001708690143094,https://rukminim2.flixcart.com/image/612/612/xif0q/shaver/u/2/r/metal-trimmer-metal-body-retro-hair-cut-trimmer-stainless-steel-original-imagus6gfvjzb7y6.jpeg?q=70,Profiline Metal body retro hair cut trimmer Stainless s...,379,1999,81
https://www.flipkart.com/krinsal-upgraded-hair-cutting-shaver-men-women/p/itm206c27a20b97e?pid=SHVGCYZJ3ZERVWBZ&lid=LSTSHVGCYZJ3ZERVWBZBSQVRD&marketplace=FLIPKART&store=zlw%2F79s%2Fu3j&srno=b_1_37&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=c1dc1e03-5edb-4fff-ab39-28ec8a15c75b.SHVGCYZJ3ZERVWBZ.SEARCH&ssid=lcnfy45vg00000001708690143094,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-trimmer/3/s/r/trimmer-0-5-10-mm-stainless-steel-rechargeable-beard-trimmer-original-imagwk2rbzcvgqmy.jpeg?q=70,"KRINSAL UPGRADED HAIR CUTTING  Shaver For Men, Women",349,999,65
https://www.flipkart.com/raccoon-hair-cutting-machine-t-blade-men-trimmer-usb-rechargeable-clippers-shaver-men-women/p/itm3acb5078ea2c8?pid=SHVGNCA9YHQHFG8F&lid=LSTSHVGNCA9YHQHFG8FTXY9AV&marketplace=FLIPKART&store=zlw%2F79s%2Fu3j&srno=b_1_38&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=c1dc1e03-5edb-4fff-ab39-28ec8a15c75b.SHVGNCA9YHQHFG8F.SEARCH&ssid=lcnfy45vg00000001708690143094,https://rukminim2.flixcart.com/image/612/612/xif0q/trimmer/a/v/l/0-5-15-mm-hair-cutting-machine-t-blade-men-hair-trimmer-usb-original-imagncabhfvhcsjj.jpeg?q=70,RACCOON Hair Cutting Machine T-blade Men Hair Trimmer U...,399,1999,80
https://www.flipkart.com/pick-ur-needs-500-mah-rechargeable-wet-dry-razor-face-care-beard-trimmer-shaver-men/p/itm2af1d3f29ff02?pid=SHVGW95QWFFJFCYY&lid=LSTSHVGW95QWFFJFCYYCTNDTF&marketplace=FLIPKART&store=zlw%2F79s%2Fu3j&srno=b_1_39&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=c1dc1e03-5edb-4fff-ab39-28ec8a15c75b.SHVGW95QWFFJFCYY.SEARCH&ssid=lcnfy45vg00000001708690143094,https://rukminim2.flixcart.com/image/612/612/xif0q/shaver/g/c/b/cordless-rechargeable-professional-electric-ultra-thin-shaver-original-imagw9586tety7ve.jpeg?q=70,Pick Ur Needs 500 mAH Rechargeable Wet/Dry Razor for Fa...,649,1999,67
https://www.flipkart.com/chinustyle-beard-mustache-trimmer-high-power-hair-clipper-electric-cutting-tool-shaver-men/p/itmb127b6e10655a?pid=SHVGTFZYHGNMTHWU&lid=LSTSHVGTFZYHGNMTHWUW0KZSI&marketplace=FLIPKART&store=zlw%2F79s%2Fu3j&srno=b_1_40&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=c1dc1e03-5edb-4fff-ab39-28ec8a15c75b.SHVGTFZYHGNMTHWU.SEARCH&ssid=lcnfy45vg00000001708690143094,https://rukminim2.flixcart.com/image/612/612/xif0q/shaver/v/m/b/538-professional-hair-cutting-machine-professional-rechargeable-original-imagsj2uggzyhrsz.jpeg?q=70,ChinuStyle Beard Mustache Trimmer High Power Hair Clipp...,429,1999,78
https://www.flipkart.com/lenovo-23-8-inch-full-hd-va-panel-3-side-near-edgeless-tuv-eye-care-monitor-d24-20/p/itm8f8c6bfc86fb5?pid=MONFV5HRNF4QFVG4&lid=LSTMONFV5HRNF4QFVG4ATFEMN&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_1&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=en_8rnLzwBPK3mH5UbsGXCUP6FoNBnjUdhfxiFqdKvUCNUtLZhaFB4kiz-cneKiXgAwrYxPk15rQQfKiQ0N8VAa__UFjCTyOHoHZs-Z5_PS_w0%3D&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/ko8xtow0/monitor/t/a/y/d24-20-66aekac1in-lenovo-original-imag2qwzazcdmqtb.jpeg?q=70,Lenovo 23.8 inch Full HD VA Panel 3-Side Near Edgeless with TUV Eye Care Monitor (D24-20),6999,14290,51
https://www.flipkart.com/acer-28-inch-4k-ultra-hd-ips-panel-hdr10-90-dci-p3-blue-light-filter-flicker-free-monitor-cb282k/p/itm674de14e63505?pid=MONGQH6SD3HUZPJK&lid=LSTMONGQH6SD3HUZPJK7V3BRR&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_2&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=en_8rnLzwBPK3mH5UbsGXCUP6FoNBnjUdhfxiFqdKvUCNVXB7NYOSl8a-3arG7pYh1kx_G82pSOBlPeBHVYRC6wAfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/w/2/f/cb282k-uhd-28-2023-um-pb2ss-001-acer-original-imagqhefn3jq85kp.jpeg?q=70,"Acer 28 inch 4K Ultra HD IPS Panel with HDR10, 90% DCI-P3, Blue Light Filter, Flicker Free Monitor (CB...",22976,40700,43
https://www.flipkart.com/lenovo-l-series-27-inch-full-hd-ips-panel-rotating-screen-usb-c-port-usb-hub-2x3w-in-built-speakers-tuv-eyesafe-vision-health-board-certified-monitor-l27m-30/p/itm9658856130582?pid=MONGFZ9RAQDEQKEA&lid=LSTMONGFZ9RAQDEQKEAA2DMUN&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_3&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=en_8rnLzwBPK3mH5UbsGXCUP6FoNBnjUdhfxiFqdKvUCNUstyL_wugfFJFE0JYp88tKkW79JaE-jmngh1PcbBk7sX3Gaq_wzx4HJysDmGalzMk%3D&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/f/f/c/-original-imagxq4wdchhv85b.jpeg?q=70,"Lenovo L-Series 27 Inch Full HD IPS Panel with Rotating Screen, USB-C Port, USB Hub, 2X3W In-built Spe...",16599,26190,36
https://www.flipkart.com/lenovo-d-series-19-5-inch-full-hd-tn-panel-fully-adjustable-tilt-stand-seamless-connectivity-hdmi-1-4-vga-tuv-certified-flicker-free-low-blue-light-monitor-d20-30/p/itmecaeaa0127eb3?pid=MONGFZ9RGQHCCUCY&lid=LSTMONGFZ9RGQHCCUCYTIYMST&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_4&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGFZ9RGQHCCUCY.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/l4x2rgw0/monitor/e/4/b/d20-30-hd-19-5-66e9kac4in-lenovo-original-imagfpguhzfjyaag.jpeg?q=70,"Lenovo D-Series 19.5 Inch Full HD TN Panel with Fully Adjustable Tilt Stand, Seamless Connectivity, HD...",5099,10790,52
https://www.flipkart.com/lenovo-27-inch-full-hd-va-panel-tuv-eye-care-monitor-d27-40-d27-30/p/itm20eeaca295f0b?pid=MONFXZREMZYTJGNG&lid=LSTMONFXZREMZYTJGNGYRB0VL&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&spotlightTagId=TrendingId_6bo%2F9no&srno=b_1_5&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONFXZREMZYTJGNG.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/i/u/w/-original-imagrkynyhv7vhzd.jpeg?q=70,Lenovo 27 inch Full HD VA Panel with TUV Eye Care Monitor (D27-40/D27-30),8799,14690,40
https://www.flipkart.com/lenovo-l-series-23-8-inch-full-hd-led-backlit-ips-panel-tuv-eye-care-smart-display-customization-artery-monitor-l24i-30-c20238fl0/p/itme33bb4fb2686a?pid=MONG49FJCYZEDWSV&lid=LSTMONG49FJCYZEDWSVDDRF53&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_6&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONG49FJCYZEDWSV.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/e/8/o/-original-imagxq4wtjqpuzzt.jpeg?q=70,"Lenovo L - Series 23.8 Inch Full HD LED Backlit IPS Panel with TUV Eye Care, Smart Display Customizati...",7999,15190,47
https://www.flipkart.com/lenovo-l-series-24-inch-full-hd-led-backlit-va-panel-72-ntsc-hdmi-1-4-vga-tilt-stand-home-office-ultraslim-monitor-l24e-40/p/itmbc671c7af0c36?pid=MONGXF42PKVPGZ44&lid=LSTMONGXF42PKVPGZ4421KN6J&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_7&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGXF42PKVPGZ44.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/x/2/o/-original-imagxq4wkr5p4dra.jpeg?q=70,"Lenovo L-Series 24 inch Full HD LED Backlit VA Panel with 72% NTSC, HDMI 1.4, VGA, Tilt Stand, for Hom...",8799,13690,35
https://www.flipkart.com/lenovo-21-5-inch-full-hd-va-panel-monitor-l22e-40/p/itmdf3633c4afcc0?pid=MONGQWZYZHH7CWPZ&lid=LSTMONGQWZYZHH7CWPZCQ6YYC&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_8&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=en_8rnLzwBPK3mH5UbsGXCUP6FoNBnjUdhfxiFqdKvUCNVHzoFRTgXOcxI7Cp4hW_99TCE4axEGiTUjvrVyN9zF7maRs4JL222ZRV-dN99QnxU%3D&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/i/7/m/l22e-40-full-hd-21-5-2023-67afkacbin-lenovo-original-imagqz29fzbfwhdg.jpeg?q=70,Lenovo 21.5 inch Full HD VA Panel Monitor (L22e-40),6999,9690,27
https://www.flipkart.com/lenovo-l-series-27-inch-full-hd-led-backlit-ips-panel-99-srgb-2xhdmi-1-4-vga-2x3w-speakers-home-office-tilt-stand-monitor-l27i-40/p/itmdad76a338cd7d?pid=MONGXF4294Q8TXHZ&lid=LSTMONGXF4294Q8TXHZ12QA4V&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_9&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGXF4294Q8TXHZ.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/p/x/3/-original-imagxq4whfhagd7c.jpeg?q=70,"Lenovo L-Series 27 inch Full HD LED Backlit IPS Panel with 99% sRGB, 2XHDMI 1.4, VGA, 2X3W Speakers, f...",12449,16790,25
https://www.flipkart.com/lenovo-g-series-23-8-inch-full-hd-led-backlit-ips-panel-gaming-monitor-g24-20/p/itm202a4276268c6?pid=MONG6PCUTYFWAR9M&lid=LSTMONG6PCUTYFWAR9MTTUWBC&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_10&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONG6PCUTYFWAR9M.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/kuh9yfk0/monitor/w/f/q/g24-20-full-hd-23-8-66cfgac1in-lenovo-original-imag7h74tqhfy6bm.jpeg?q=70,Lenovo G Series 23.8 inch Full HD LED Backlit IPS Panel Gaming Monitor (G24-20),11999,20690,42
https://www.flipkart.com/lenovo-27-inch-full-hd-va-panel-300-nits-brightness-95-srgb-gaming-monitor-g27e-20/p/itm94f79c40d402c?pid=MONGQ3YFECCTUKCW&lid=LSTMONGQ3YFECCTUKCWZ2VMDB&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_11&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=en_8rnLzwBPK3mH5UbsGXCUP6FoNBnjUdhfxiFqdKvUCNVBcKSGBZduz8AP4pwtRK42YB0rws1_JO0ipar4kDC9TK8iqbiwhGf4dwbXVx7ZSks%3D&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/l/q/9/g27e-20-full-hd-27-2023-66d8gar1in-lenovo-original-imagq53nzafzvfgn.jpeg?q=70,"Lenovo 27 inch Full HD VA Panel with 300 nits brightness, 95% sRGB Gaming Monitor (G27e-20)",10999,18890,41
https://www.flipkart.com/acer-19-5-inch-hd-tn-panel-monitor-v206hql/p/itm95561aa912289?pid=MONGGP3HCDMW5HZW&lid=LSTMONGGP3HCDMW5HZWKGQE2J&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_12&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=en_8rnLzwBPK3mH5UbsGXCUP6FoNBnjUdhfxiFqdKvUCNXC0-SO8Kh87-fhKmotMqkLSlK1xFtmorTjL6_K5VechsDbPjpExlWhmpgUQnOg2ao%3D&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/d/w/z/-original-imagtny2duyhnzvq.jpeg?q=70,Acer 19.5 inch HD TN Panel Monitor (V206HQL),5440,12400,56
https://www.flipkart.com/lenovo-31-5-inch-full-hd-va-panel-monitor-d32-40/p/itmeb341ea14d48b?pid=MONGQ3YFS4QGSAWY&lid=LSTMONGQ3YFS4QGSAWYR4DIJU&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_13&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGQ3YFS4QGSAWY.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/b/u/v/d32-40-full-hd-32-2023-66fcgac2in-lenovo-original-imagq53s4ffkzffc.jpeg?q=70,Lenovo 31.5 inch Full HD VA Panel Monitor (D32-40),13499,20590,34
https://www.flipkart.com/lenovo-q-series-23-8-inch-full-hd-ips-panel-tilt-support-height-adjustable-tuv-eyesafe-vision-health-board-certified-2x3w-inbuilt-speakers-slim-monitor-q24i-20/p/itme3fcca98da109?pid=MONGFZ9RWZ5EHHWX&lid=LSTMONGFZ9RWZ5EHHWXDYRJZP&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_14&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGFZ9RWZ5EHHWX.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/l4x2rgw0/monitor/n/y/y/q24i-20-full-hd-23-8-66eegac3in-lenovo-original-imagfpgxzsk8ef26.jpeg?q=70,"Lenovo Q-Series 23.8 Inch Full HD IPS Panel with Tilt Support, Height Adjustable, TUV Eyesafe Vision H...",11999,19890,39
https://www.flipkart.com/lenovo-24-inch-full-hd-va-panel-300-nits-brightness-95-srgb-gaming-monitor-g24e-20/p/itmf1f56b38761f0?pid=MONGQ3YFYXKEJDGD&lid=LSTMONGQ3YFYXKEJDGDF9YDXF&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_15&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGQ3YFYXKEJDGD.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/t/q/r/g24e-20-full-hd-24-2023-66d7gar1in-lenovo-original-imagq53zdnffu2pz.jpeg?q=70,"Lenovo 24 inch Full HD VA Panel with 300 nits brightness, 95% sRGB Gaming Monitor (G24e-20)",8999,15190,40
https://www.flipkart.com/lenovo-l-series-27-inch-full-hd-led-backlit-ips-panel-tuv-eye-care-smart-display-customization-artery-monitor-l27e-30/p/itm28a14371e5f84?pid=MONG49FJAJZYPGVP&lid=LSTMONG49FJAJZYPGVP5F8OQV&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_16&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONG49FJAJZYPGVP.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/7/x/d/-original-imagxq4wsfgkuxed.jpeg?q=70,"Lenovo L - Series 27 Inch Full HD LED Backlit IPS Panel with TUV Eye Care, Smart Display Customization...",10499,18290,42
https://www.flipkart.com/lenovo-l-series-21-5-inch-full-hd-led-backlit-ips-panel-tuv-eye-care-smart-display-customization-artery-monitor-l22i-30/p/itm983e70bf6bbb4?pid=MONG49FJNBJC5Z5Z&lid=LSTMONG49FJNBJC5Z5ZRWJUL8&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_17&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONG49FJNBJC5Z5Z.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/d/l/n/-original-imagxq4whxrerc6r.jpeg?q=70,"Lenovo L - Series 21.5 Inch Full HD LED Backlit IPS Panel with TUV Eye Care, Smart Display Customizati...",7499,13890,46
https://www.flipkart.com/lenovo-22-inch-full-hd-led-backlit-va-panel-monitor-thinkvision-s22e-20/p/itmd6877790cbf1a?pid=MONG9Q6NSYFGQPQS&lid=LSTMONG9Q6NSYFGQPQS6RCUD8&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_18&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONG9Q6NSYFGQPQS.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/kx7vc7k0/monitor/w/0/g/thinkvision-s22e-20-full-hd-22-62c6kar1ww-lenovo-original-imag9q6nzx54ajz9.jpeg?q=70,Lenovo 22 inch Full HD LED Backlit VA Panel Monitor (THINKVISION S22E-20),7599,15200,50
https://www.flipkart.com/lenovo-l-series-22-inch-full-hd-led-backlit-ips-panel-99-srgb-hdmi-1-4-vga-2x3w-speakers-tilt-stand-home-office-use-ultraslim-monitor-l22i-40/p/itm3390f94a0fbda?pid=MONGXF42N5QQZCXE&lid=LSTMONGXF42N5QQZCXEQ357OC&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_19&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGXF42N5QQZCXE.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/v/y/i/l22i-40-full-hd-22-2023-67aekacbin-lenovo-original-imagxhhwprz7bxwn.jpeg?q=70,"Lenovo L-Series 22 inch Full HD LED Backlit IPS Panel with 99% sRGB, HDMI 1.4, VGA, 2X3W Speakers,Tilt...",7899,11290,30
https://www.flipkart.com/lenovo-l-series-23-8-inch-full-hd-led-backlit-va-panel-tuv-eye-care-smart-display-customization-artery-monitor-l24e-30/p/itm588a1ed0e2668?pid=MONG3ZF8XDKEUYZF&lid=LSTMONG3ZF8XDKEUYZFGCXUQE&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_20&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONG3ZF8XDKEUYZF.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/kq18n0w0/monitor/j/i/m/l24e-30-23-8-66bckac2in-lenovo-original-imag44n6frpdnmft.jpeg?q=70,"Lenovo L - Series 23.8 inch Full HD LED Backlit VA Panel with TUV Eye Care, Smart Display Customizatio...",8199,13090,37
https://www.flipkart.com/lenovo-31-5-inch-4k-ultra-hd-ips-panel-monitor-l32p-30/p/itm920d49287f895?pid=MONGQWZYAWRB2HVS&lid=LSTMONGQWZYAWRB2HVSFEGA4I&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_21&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGQWZYAWRB2HVS.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/xif0q/monitor/r/f/h/-original-imagxq4wcqgvbqgb.jpeg?q=70,Lenovo 31.5 inch 4K Ultra HD IPS Panel Monitor (L32p-30),29990,41190,27
https://www.flipkart.com/lenovo-23-8-inch-quad-hd-ips-panel-monitor-l24q-35/p/itmcf9ba7a9842f8?pid=MONGC3Z5Z8JHAD3B&lid=LSTMONGC3Z5Z8JHAD3BJ4LIGS&marketplace=FLIPKART&store=6bo%2Fg0i%2F9no&srno=b_1_22&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_3_L2_view-all&iid=2c6421df-fba1-4514-b107-ef10b6a7c449.MONGC3Z5Z8JHAD3B.SEARCH&ssid=z294xorpi80000001708690146815,https://rukminim2.flixcart.com/image/312/312/l0cr4i80/monitor/q/a/g/l24q-35-quad-hd-23-8-66d1gac1in-lenovo-original-imagc5kvudrfgxev.jpeg?q=70,Lenovo 23.8 Inch Quad HD IPS Panel Monitor (L24q-35),16999,24890,31
